timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
194204000,-0.00567626,0.00687627,0.0109542,0.999905,-0.0138011,2.55042e-05,-3.12101e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194232000,-0.0126762,-0.0096237,-0.00954754,0.999903,-0.0139143,-1.56693e-05,-0.000108369,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194264000,-0.00517614,0.00587633,-0.0085483,0.999903,-0.013948,6.05892e-05,-7.05886e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194296000,-0.0201807,0.00437651,0.000450037,0.9999,-0.0141281,5.2316e-05,-8.8534e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194328000,-0.00018071,0.000876501,-5.06504e-05,0.999897,-0.0143768,0.000101037,-0.000120471,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194356000,-0.0101807,-0.0106235,0.00594854,0.999894,-0.014557,1.60386e-05,-0.00015385,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194388000,0.00131531,0.00987621,0.00244674,0.999891,-0.01479,0.00014439,-0.000148881,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194416000,-0.0106847,0.00687626,0.00844563,0.999889,-0.0149213,0.000114276,-0.000119479,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194448000,-0.00718462,0.00387629,0.0134448,0.999886,-0.0150859,0.000131701,-0.000112247,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194480000,-0.00168717,0.000875922,0.000443158,0.999885,-0.0151673,0.000192402,-8.88792e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194512000,-0.00668705,-0.00112404,-0.0045576,0.999884,-0.0152151,0.000127312,-0.000105582,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194540000,0.00731303,0.015376,0.00694149,0.999882,-0.0153381,0.000260571,-5.27428e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194572000,-0.00218696,0.00137598,0.00343973,0.999881,-0.0153933,0.000342749,-5.91707e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194600000,0.0103107,0.00137614,0.0059389,0.999884,-0.0152578,0.000353181,5.61775e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194628000,0.00231078,-0.00562383,0.00343805,0.999883,-0.0152774,0.000445958,6.13826e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194656000,0.00831083,0.00137616,0.00293653,0.999886,-0.0150991,0.000366639,5.79581e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194684000,-0.000189633,0.00587544,-0.0100648,0.999885,-0.0151352,0.000315697,-4.48796e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194712000,-0.0036896,-0.00562447,-0.0120656,0.999886,-0.0151197,0.000304479,-0.000144488,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194740000,-0.00418954,0.00787557,0.00993266,0.999885,-0.0151784,0.000418349,-0.000177176,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194772000,-0.0101895,0.00137559,0.0109316,0.999883,-0.0152722,0.000418379,-0.000119828,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194804000,-0.0116897,-0.00512505,0.0034306,0.999882,-0.0153462,0.000443021,-5.40691e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194832000,-0.00868963,0.017875,0.00542871,0.999881,-0.015411,0.00045779,-6.69913e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194864000,-0.0191896,-0.013125,-0.00257201,0.999879,-0.0155728,0.000333248,-8.11929e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194892000,-0.0161891,0.000374827,-0.00357286,0.999876,-0.0157753,0.000265536,-6.14678e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194920000,0.00781104,0.0063749,-0.0200747,0.999873,-0.0159433,0.000326837,-0.000106149,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194952000,-0.0261889,-0.0161251,-0.00407525,0.999872,-0.0160062,0.000327576,-0.000171153,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
194980000,0.00781179,0.000874709,-0.00707619,0.999871,-0.0160694,0.000203523,-0.000240288,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195008000,-0.0156881,-0.00512528,0.00142224,0.999869,-0.0162119,0.000326823,-0.000289592,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195036000,0.00781191,0.00237477,-0.00557874,0.999868,-0.0162392,0.000173608,-0.000309301,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195064000,-0.009188,-0.00362519,0.0014203,0.999867,-0.0163143,0.000240806,-0.000250495,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195092000,-0.00668662,0.0108745,0.0014186,0.999866,-0.0163708,7.31213e-05,-0.000242011,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195120000,-0.0261866,0.00637461,0.00491802,0.999863,-0.0165459,0.000194488,-0.00029508,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195152000,0.0158135,0.00187466,-0.00758289,0.999863,-0.0165578,0.000112734,-0.000340064,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195180000,-0.0186843,0.0143743,0.00591539,0.999861,-0.0166833,0.000125054,-0.000280055,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195208000,0.0143158,-0.00212559,-0.00808516,0.999863,-0.0165298,7.48892e-05,-0.000299975,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195236000,0.00581577,0.00287442,-0.00108618,0.999862,-0.0165884,8.52781e-05,-0.000294657,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195264000,0.00481588,0.0013745,0.000911976,0.999865,-0.016427,6.31071e-05,-0.000263925,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195292000,-0.00318027,-0.0181258,0.0114111,0.999867,-0.0163192,5.70482e-05,-0.000224757,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195320000,0.00281984,0.0173742,0.0104102,0.999867,-0.0162884,2.65392e-05,-0.000152034,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195348000,-0.00518022,-0.0156257,-0.00659092,0.999866,-0.0163847,0.000140887,-0.000217809,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195376000,-0.0116758,-0.00462547,0.00640726,0.999866,-0.0163889,8.72172e-05,-0.000228313,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195408000,0.00932419,-0.00112544,0.00990641,0.999866,-0.0163736,7.08847e-05,-0.000216054,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195440000,-0.0131757,-0.0121254,0.0064046,0.999864,-0.0164886,1.70542e-05,-0.000180213,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195472000,0.0128244,0.0173747,0.0154037,0.999865,-0.016423,8.03652e-05,-8.05719e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195504000,0.00582842,-0.00412563,0.000902757,0.999865,-0.0164421,-0.000126044,-1.24699e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195536000,0.00232845,-0.0111255,0.001901,0.999863,-0.0165314,-4.54487e-05,-1.13222e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195568000,-0.0101715,0.0213745,0.0064,0.999864,-0.0165083,-0.000223797,-9.94778e-06,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195596000,-0.00316731,-0.0201262,-0.0101012,0.999864,-0.0165114,-0.000118796,-9.18253e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195624000,-0.000667199,0.0163738,-0.011103,0.999865,-0.0164248,-0.000176479,-0.000273399,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195652000,-0.291167,-0.0261261,0.00639583,0.999851,-0.0172877,-0.000180593,-0.000319852,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195680000,-0.973162,0.000373823,-0.000109182,0.999595,-0.028463,-0.000452279,-0.000347714,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195712000,-0.844162,-0.0181286,-0.00660777,0.999107,-0.0422485,-0.000656581,-0.000351279,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195744000,-0.595162,-0.00412664,0.00138999,0.998541,-0.0539919,-0.000747597,-0.000367428,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195772000,-0.394162,-0.0111256,0.0168917,0.99817,-0.0604626,-0.000860528,-0.000334198,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195804000,-0.126656,0.00737127,-0.000610374,0.997924,-0.0643939,-0.000703181,-0.000373736,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195836000,0.0248443,-0.0106285,-0.00361146,0.997894,-0.064863,-0.000699908,-0.000390192,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195864000,0.201844,0.0173718,0.00588643,0.998017,-0.0629406,-0.000612365,-0.000433744,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195896000,0.27585,0.00287088,0.0118856,0.998239,-0.0593102,-0.000545651,-0.000410426,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195924000,0.33935,0.0158709,0.000383157,0.998505,-0.0546599,-0.000339465,-0.00037757,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195952000,0.34935,0.00287,0.00588298,0.998748,-0.0500263,-0.000318308,-0.000365982,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
195984000,0.362859,0.00736912,0.00838101,0.999029,-0.0440476,-0.000268492,-0.000311667,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196012000,0.351359,-0.0136298,-0.0066212,0.999231,-0.0392081,-0.000179809,-0.000298698,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196040000,0.33136,0.0203693,0.00237886,0.999411,-0.0343208,-0.000131026,-0.000362428,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196072000,0.30586,-0.00362976,0.00737733,0.999567,-0.0294116,5.16955e-05,-0.000317749,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196104000,0.264372,-0.000630202,-0.00562416,0.999689,-0.0249458,-4.50328e-05,-0.000280968,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196136000,0.215372,-0.0121296,0.00687401,0.999777,-0.0211335,-9.44516e-06,-0.000303437,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196164000,0.155872,-0.00213071,0.000874008,0.999829,-0.0185028,1.88898e-05,-0.000328569,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196192000,0.141383,-0.00363153,-0.00312824,0.999867,-0.0163175,-5.186e-05,-0.000272168,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196224000,0.118383,0.0138685,0.00237129,0.999898,-0.0142754,-0.0001386,-0.000344182,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196256000,0.0808833,-0.0261311,0.00286926,0.999919,-0.0126949,-0.00010326,-0.000274351,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196284000,0.0618944,0.0163669,0.00636822,0.999932,-0.0116711,-0.00014337,-0.000333102,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196312000,0.0633944,0.00736744,-0.00663244,0.999942,-0.0107461,-0.000152999,-0.000374521,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196340000,0.0393944,0.00636729,-0.00213369,0.999949,-0.0100947,-0.00019208,-0.000369737,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196368000,0.0263944,-0.00813254,-0.00363556,0.999953,-0.00969319,-0.000206262,-0.00038705,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196400000,0.0149042,-0.0101343,0.00986322,0.999955,-0.00942709,-0.000233868,-0.000372563,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196432000,0.0189043,0.018366,0.00336151,0.999957,-0.0092676,-0.000103603,-0.000266624,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196464000,-0.00209565,-0.023134,0.00336076,0.999957,-0.00925875,-0.000122674,-0.00021807,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196496000,0.0059127,0.00286448,-0.00814112,0.999957,-0.00924339,-2.64403e-05,-0.000174475,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196524000,-0.0110872,-0.000135466,0.00935796,0.999957,-0.00930495,-6.00268e-05,-0.000170787,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196552000,0.00291271,0.00736467,-0.0126429,0.999958,-0.00918369,4.2352e-05,-0.000194124,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196584000,0.00242127,-0.00213621,0.00535519,0.999958,-0.00913797,-3.58623e-05,-0.000204692,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196612000,-0.000578701,0.00786388,0.00135423,0.999959,-0.00908421,1.63904e-05,-0.000235659,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196640000,0.00492133,-0.00213606,0.00385339,0.99996,-0.00899668,0.000107307,-0.000228712,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196668000,0.00142136,0.00436402,0.00185262,0.99996,-0.00890923,0.000270105,-0.000272074,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196696000,0.00443042,0.0168632,0.00585087,0.999961,-0.00887414,0.000330575,-0.000340607,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196724000,0.00193043,-0.0011367,-0.00364994,0.999963,-0.00862911,0.000302153,-0.000295208,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196752000,0.00843049,0.00636336,0.0148493,0.999962,-0.00867809,0.000298292,-0.00023556,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196780000,-0.00906107,0.00736263,-0.000151547,0.999963,-0.00862322,0.000424321,-0.000209059,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196812000,-0.00656101,0.0103628,-0.0076532,0.999962,-0.00870126,0.000385831,-0.000168731,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196840000,-0.00506097,-0.00113714,-0.000653992,0.999961,-0.00880896,0.000540925,-0.000172952,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196868000,-0.00706097,0.00136291,0.0128452,0.99996,-0.00893254,0.000417377,-0.000173699,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196896000,-0.0170515,-0.0106376,0.00634325,0.999959,-0.00901378,0.00044975,-6.2109e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196928000,0.00544852,0.00586242,-0.00365745,0.99996,-0.00898353,0.00029661,-7.73226e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196960000,0.000448568,-0.0176374,-0.00315924,0.999959,-0.00900468,0.000222792,-9.93393e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
196988000,0.00495716,0.021362,0.00583971,0.999959,-0.00900723,0.000274218,-0.000142787,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197016000,-0.00154284,-0.017638,-0.000161008,0.999959,-0.00905678,0.000230034,-3.51689e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197044000,0.00595721,-0.00013791,0.00583827,0.999961,-0.00887213,0.000269368,-0.000116359,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197076000,0.00095722,-0.000637743,0.0023365,0.999961,-0.00881837,0.000185725,-6.92578e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197108000,-0.0015335,-0.0251389,-0.00766454,0.999962,-0.00874772,8.86945e-05,-8.30504e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197136000,0.00646657,0.0143612,0.0078339,0.999963,-0.00862594,4.07697e-05,-5.17413e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197164000,0.00696657,-0.0141387,-0.000666895,0.999963,-0.00857697,8.89659e-05,-2.91535e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197192000,0.0119758,0.0103613,0.00283246,0.999965,-0.00832076,8.59136e-05,-4.27412e-05,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197220000,0.00447581,-0.0161387,-0.00116831,0.999965,-0.00836036,-3.16003e-05,-0.000131474,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197248000,0.0109759,0.0178614,0.00282999,0.999968,-0.00805174,-7.71024e-06,-0.000187429,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197276000,-0.0130241,0.00136149,-0.0126708,0.999967,-0.00807297,0.000109601,-0.000218938,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197308000,0.000984986,0.0198609,0.00632843,0.999968,-0.00803412,0.000129122,-0.000250303,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197340000,-0.0065149,-0.0261389,-0.00467336,0.999967,-0.00810272,0.000112443,-0.000215305,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197368000,-0.00901496,0.0253612,0.000825826,0.999967,-0.00813209,6.47767e-05,-0.000245299,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197396000,-0.0100062,-0.0226399,0.000824932,0.999966,-0.00822644,8.90712e-05,-0.000205213,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197428000,0.000493803,0.0293602,0.00232329,0.999966,-0.00828124,3.71107e-05,-0.000267197,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197456000,-0.0125062,-0.0136397,-0.00817748,0.999965,-0.00830482,0.000104938,-0.000301176,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197484000,-0.000996898,0.00635931,0.000821812,0.999966,-0.00827233,2.54666e-05,-0.00035598,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197512000,0.00700315,-0.0211405,0.0058202,0.999965,-0.00836544,2.69668e-05,-0.000242565,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197540000,-0.00499685,-0.00764047,0.00731954,0.999965,-0.0083285,-7.05309e-07,-0.000279731,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197572000,0.0120031,-0.0111404,0.00231872,0.999966,-0.00822738,-5.46405e-05,-0.000309124,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197604000,0.00351235,-0.00564174,-0.00218267,0.999966,-0.00823738,-0.000146364,-0.000297196,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197636000,0.0125124,0.00635831,-0.000183403,0.999968,-0.00794397,-0.000251644,-0.000367699,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197668000,1.44701,-0.00364561,-0.00568075,0.999997,0.00221693,-0.000226953,-0.00048187,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197696000,2.97952,0.0198572,0.0013107,0.999368,0.0355552,6.57439e-05,-0.000457405,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197724000,3.49202,0.0243607,0.00182887,0.996614,0.0822177,0.000144207,-0.000386814,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197752000,3.63502,0.00535493,0.0033124,0.99118,0.132525,0.00034201,-0.000333298,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197780000,3.25953,0.0228411,0.0143191,0.983624,0.180232,0.000494564,-0.000307302,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197812000,2.73703,-0.011653,0.00280268,0.973954,0.226743,0.000652836,-0.00030425,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197844000,2.15203,0.0143575,-0.00368717,0.964513,0.264033,0.000734132,-0.000320616,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197872000,1.75203,0.000354913,-0.00169705,0.95703,0.289988,0.000819249,-0.000331527,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197904000,1.33154,0.00585215,-0.00419279,0.949759,0.31298,0.000812993,-0.000424905,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197936000,1.01004,-0.00364677,-0.0126942,0.943842,0.330394,0.000984125,-0.000553759,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
197968000,0.759041,0.0248566,-0.00119133,0.939178,0.343428,0.000875131,-0.000571492,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198000000,0.579041,-0.0171476,0.0163049,0.935542,0.353213,0.000861207,-0.00054172,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198032000,0.419541,0.00885596,0.00180165,0.932785,0.36043,0.00107629,-0.000441267,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198064000,0.322541,0.00685479,0.000303777,0.930655,0.365895,0.00100876,-0.000539184,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198092000,0.23501,-0.00414559,-0.00369804,0.929277,0.369383,0.00103245,-0.00050853,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198120000,0.19201,0.0178544,0.000802342,0.928202,0.372075,0.00108883,-0.000502934,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198148000,0.14651,-0.0211454,0.000300993,0.927338,0.374223,0.000963291,-0.000480212,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198176000,0.118966,0.0103531,0.0113009,0.926738,0.375707,0.00107751,-0.000474145,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198208000,0.0799664,0.0158535,0.00180138,0.926116,0.377237,0.000981843,-0.000456843,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198240000,0.0629664,-0.0216461,0.00330117,0.925762,0.378105,0.000907592,-0.000424087,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198268000,0.0534664,0.00985353,0.0103011,0.925489,0.378773,0.000987528,-0.000382714,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198300000,0.0454124,-0.00264742,-0.00669868,0.92525,0.379356,0.000939095,-0.000452855,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198328000,0.0264125,-0.000147486,-0.0116987,0.925114,0.379689,0.000964356,-0.000539967,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198356000,0.0299125,0.00585254,-0.0176987,0.925007,0.379948,0.000959491,-0.000656281,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198388000,0.0228596,-0.0116483,0.00530124,0.924907,0.380191,0.000996245,-0.000567135,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198416000,0.0298596,-0.0106484,0.00130137,0.924857,0.380313,0.000908101,-0.000568438,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198444000,0.00935967,0.0153516,0.00980147,0.924823,0.380396,0.000938418,-0.000571669,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198472000,0.00785973,-0.00414834,0.0078014,0.924815,0.380415,0.000876693,-0.000506697,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198504000,0.00580451,0.000351953,0.0108023,0.924831,0.380376,0.000850568,-0.000512288,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198536000,0.0093046,0.00835198,0.000302344,0.924815,0.380415,0.000839448,-0.000470663,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198564000,0.00630459,-0.00814799,-0.00519768,0.924825,0.380392,0.00083166,-0.000531382,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198596000,0.00825681,0.0113521,0.00280358,0.9248,0.380453,0.000854063,-0.000486429,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198628000,0.0102568,-0.0111479,-0.00419651,0.924818,0.380409,0.000900864,-0.000456222,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198660000,0.0257569,0.00435213,0.00230363,0.92479,0.380478,0.000690849,-0.000478964,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198688000,0.00971033,-0.00814714,0.00580535,0.924809,0.380431,0.000787707,-0.000508082,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198720000,0.0117105,-0.000147135,-0.00169462,0.924773,0.380518,0.000654998,-0.000519081,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198748000,0.0177105,0.00685293,0.0093054,0.924758,0.380554,0.000652307,-0.000376103,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198780000,0.00167301,-0.00964616,0.0058076,0.924781,0.3805,0.000412921,-0.000380314,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198808000,-0.0268269,-0.00814615,-0.00119249,0.924814,0.380419,0.000379729,-0.000371436,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198836000,-0.267827,0.00385336,0.0103072,0.925732,0.378181,0.000123738,-0.000380741,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198864000,-0.575327,-0.0346458,0.0053038,0.927908,0.372809,-0.000132105,-0.00041401,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198896000,-1.35141,-0.0106472,-0.0116881,0.934133,0.356924,-0.000488632,-0.000491516,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198928000,-1.85491,-0.0261446,-0.00418812,0.942903,0.333067,-0.000820839,-0.000575179,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198956000,-2.34491,-0.0226474,-0.00319196,0.952834,0.303488,-0.00103988,-0.000671195,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
198988000,-2.81797,0.000863296,-0.00169645,0.964469,0.264194,-0.0012476,-0.000838592,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199016000,-2.94497,-0.029653,0.00831359,0.974594,0.223974,-0.00148428,-0.000836355,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199048000,-3.20097,-0.00015291,0.0118165,0.98439,0.175993,-0.00169134,-0.000826022,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199080000,-3.05002,-0.0221417,0.0143113,0.992015,0.126099,-0.00201942,-0.000808584,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199112000,-3.10152,-0.02064,0.0163321,0.997075,0.0764031,-0.00208187,-0.000818352,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199140000,-2.82552,-0.0191394,0.0163142,0.999373,0.0353073,-0.00248709,-0.000729211,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199172000,-2.79402,-0.02515,0.00832933,0.999941,-0.0104533,-0.00272457,-0.000627872,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199200000,-2.54305,-0.0181323,0.0103225,0.998855,-0.0477476,-0.00293463,-0.000640718,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199228000,-2.42055,-0.0256424,0.0068286,0.996577,-0.0825998,-0.00323033,-0.000629171,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199260000,-2.17755,-0.0171472,0.0058218,0.992856,-0.119269,-0.0034054,-0.000520225,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199292000,-1.92104,-0.010137,-0.0041694,0.988443,-0.15155,-0.00348844,-0.000634316,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199324000,-1.63404,0.0038642,-0.00317363,0.983733,-0.179604,-0.00351987,-0.00064523,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199352000,-1.44704,-0.0171385,0.00382415,0.979691,-0.200481,-0.00361301,-0.000668038,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199384000,-1.13451,0.00686323,0.00882994,0.975367,-0.220558,-0.00358541,-0.000610889,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199412000,-0.984506,0.00286736,0.00382567,0.972027,-0.234838,-0.00367408,-0.000573074,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
199440000,-0.692006,0.0143669,0.00332969,0.969248,-0.246058,-0.00354198,-0.000665369,0.999998,3.70186e-06,4.70676e-06,-0.0020272,3
